ssrd,longitude,latitude
20179066.00000000,101.1,-2.1
19961884.00000000,101.2,-2.1
19664406.00000000,101.3,-2.1
19275304.00000000,101.4,-2.1
18885472.00000000,101.5,-2.1
18541058.00000000,101.6,-2.1
18223874.00000000,101.7,-2.1
17922562.00000000,101.8,-2.1
17871820.00000000,101.9,-2.1
17882912.00000000,102,-2.1
17944010.00000000,102.1,-2.1
18201796.00000000,102.2,-2.1
18492328.00000000,102.3,-2.1
18801754.00000000,102.4,-2.1
19172890.00000000,102.5,-2.1
19553594.00000000,102.6,-2.1
19897834.00000000,102.7,-2.1
20195034.00000000,102.8,-2.1
20492888.00000000,102.9,-2.1
20751320.00000000,103,-2.1
20987720.00000000,103.1,-2.1
21223802.00000000,103.2,-2.1
21387618.00000000,103.3,-2.1
21533940.00000000,103.4,-2.1
21663102.00000000,103.5,-2.1
21690722.00000000,103.6,-2.1
21705558.00000000,103.7,-2.1
21703406.00000000,103.8,-2.1
21644642.00000000,103.9,-2.1
21582310.00000000,104,-2.1
21521100.00000000,104.1,-2.1
21436690.00000000,104.2,-2.1
21353996.00000000,104.3,-2.1
21247744.00000000,104.4,-2.1
21123000.00000000,104.5,-2.1
20996792.00000000,104.6,-2.1
20869496.00000000,104.7,-2.1
20725548.00000000,104.8,-2.1
20310862.00000000,105.4,-2.1
20287588.00000000,105.5,-2.1
20274590.00000000,105.6,-2.1
20264682.00000000,105.7,-2.1
20304008.00000000,105.8,-2.1
20345270.00000000,105.9,-2.1
20380526.00000000,106,-2.1
20373818.00000000,106.1,-2.1
20730936.00000000,110.2,-2.1
20388984.00000000,110.3,-2.1
19996922.00000000,110.4,-2.1
19604092.00000000,110.5,-2.1
19240972.00000000,110.6,-2.1
18891226.00000000,110.7,-2.1
18545950.00000000,110.8,-2.1
18254388.00000000,110.9,-2.1
17980076.00000000,111,-2.1
17749900.00000000,111.1,-2.1
17852434.00000000,111.2,-2.1
17974474.00000000,111.3,-2.1
18137208.00000000,111.4,-2.1
18357718.00000000,111.5,-2.1
18582298.00000000,111.6,-2.1
18750378.00000000,111.7,-2.1
18845118.00000000,111.8,-2.1
18944592.00000000,111.9,-2.1
18931014.00000000,112,-2.1
18861384.00000000,112.1,-2.1
18790048.00000000,112.2,-2.1
18711114.00000000,112.3,-2.1
18629622.00000000,112.4,-2.1
18533902.00000000,112.5,-2.1
18474450.00000000,112.6,-2.1
18403372.00000000,112.7,-2.1
18333172.00000000,112.8,-2.1
18264914.00000000,112.9,-2.1
18197010.00000000,113,-2.1
18147220.00000000,113.1,-2.1
18097346.00000000,113.2,-2.1
18048370.00000000,113.3,-2.1
18065628.00000000,113.4,-2.1
18134326.00000000,113.5,-2.1
18205004.00000000,113.6,-2.1
18290700.00000000,113.7,-2.1
18420000.00000000,113.8,-2.1
18559728.00000000,113.9,-2.1
18802792.00000000,114,-2.1
19064562.00000000,114.1,-2.1
19318522.00000000,114.2,-2.1
19560256.00000000,114.3,-2.1
19801544.00000000,114.4,-2.1
19971572.00000000,114.5,-2.1
19996862.00000000,114.6,-2.1
20021938.00000000,114.7,-2.1
19960564.00000000,114.8,-2.1
19772526.00000000,114.9,-2.1
19591532.00000000,115,-2.1
19415588.00000000,115.1,-2.1
19242074.00000000,115.2,-2.1
19095760.00000000,115.3,-2.1
19096160.00000000,115.4,-2.1
19139650.00000000,115.5,-2.1
19195912.00000000,115.6,-2.1
19342052.00000000,115.7,-2.1
19494062.00000000,115.8,-2.1
19681726.00000000,115.9,-2.1
20013130.00000000,116,-2.1
20344722.00000000,116.1,-2.1
20675910.00000000,116.2,-2.1
21006616.00000000,116.3,-2.1
21332478.00000000,116.4,-2.1
18727262.00000000,119.3,-2.1
18241862.00000000,119.4,-2.1
17782876.00000000,119.5,-2.1
17821308.00000000,119.6,-2.1
18139252.00000000,119.7,-2.1
18507636.00000000,119.8,-2.1
18937516.00000000,119.9,-2.1
19424198.00000000,120,-2.1
19852678.00000000,120.1,-2.1
20000262.00000000,120.2,-2.1
20113000.00000000,120.3,-2.1
20110782.00000000,120.4,-2.1
19775674.00000000,120.5,-2.1
19428524.00000000,120.6,-2.1
19104420.00000000,120.7,-2.1
18809078.00000000,120.8,-2.1
18514754.00000000,120.9,-2.1
18382998.00000000,121,-2.1
18346732.00000000,121.1,-2.1
18310724.00000000,121.2,-2.1
18311626.00000000,121.3,-2.1
18321316.00000000,121.4,-2.1
18351598.00000000,121.5,-2.1
19857350.00000000,125.9,-2.1
15347306.00000000,132.1,-2.1
15470086.00000000,132.2,-2.1
15332532.00000000,132.3,-2.1
15229750.00000000,132.4,-2.1
15124896.00000000,132.5,-2.1
15015494.00000000,132.6,-2.1
14908688.00000000,132.7,-2.1
14789442.00000000,132.8,-2.1
14666848.00000000,132.9,-2.1
14543816.00000000,133,-2.1
14435076.00000000,133.1,-2.1
14332958.00000000,133.2,-2.1
14236482.00000000,133.3,-2.1
14246414.00000000,133.4,-2.1
14244178.00000000,133.5,-2.1
14262146.00000000,133.6,-2.1
14415314.00000000,133.7,-2.1
14578324.00000000,133.8,-2.1
14798952.00000000,133.9,-2.1
15017222.00000000,134,-2.1
15351018.00000000,134.4,-2.1
17324648.00000000,137.3,-2.1
17270996.00000000,137.4,-2.1
17229420.00000000,137.5,-2.1
17164466.00000000,137.6,-2.1
17087412.00000000,137.7,-2.1
17027064.00000000,137.8,-2.1
17121758.00000000,137.9,-2.1
17276628.00000000,138,-2.1
17439334.00000000,138.1,-2.1
17648514.00000000,138.2,-2.1
17862032.00000000,138.3,-2.1
18103016.00000000,138.4,-2.1
18351982.00000000,138.5,-2.1
18616206.00000000,138.6,-2.1
18872382.00000000,138.7,-2.1
19118094.00000000,138.8,-2.1
19362440.00000000,138.9,-2.1
19548720.00000000,139,-2.1
19706448.00000000,139.1,-2.1
19856396.00000000,139.2,-2.1
19691662.00000000,139.3,-2.1
19813540.00000000,99.6,-2.2
19796894.00000000,99.7,-2.2
20247828.00000000,100.9,-2.2
20146860.00000000,101,-2.2
19928734.00000000,101.1,-2.2
19703808.00000000,101.2,-2.2
19425180.00000000,101.3,-2.2
19076168.00000000,101.4,-2.2
18687074.00000000,101.5,-2.2
18343712.00000000,101.6,-2.2
18028724.00000000,101.7,-2.2
17833672.00000000,101.8,-2.2
17810334.00000000,101.9,-2.2
17824740.00000000,102,-2.2
17891622.00000000,102.1,-2.2
18143724.00000000,102.2,-2.2
18421284.00000000,102.3,-2.2
18676192.00000000,102.4,-2.2
19018640.00000000,102.5,-2.2
19399194.00000000,102.6,-2.2
19741334.00000000,102.7,-2.2
20040936.00000000,102.8,-2.2
20368030.00000000,102.9,-2.2
20695728.00000000,103,-2.2
20960560.00000000,103.1,-2.2
21197024.00000000,103.2,-2.2
21360114.00000000,103.3,-2.2
21516036.00000000,103.4,-2.2
21707316.00000000,103.5,-2.2
21759856.00000000,103.6,-2.2
21783890.00000000,103.7,-2.2
21784448.00000000,103.8,-2.2
21723048.00000000,103.9,-2.2
21673274.00000000,104,-2.2
21613962.00000000,104.1,-2.2
21517340.00000000,104.2,-2.2
21433008.00000000,104.3,-2.2
21327212.00000000,104.4,-2.2
21202574.00000000,104.5,-2.2
21070152.00000000,104.6,-2.2
20952968.00000000,104.7,-2.2
20820672.00000000,104.8,-2.2
20737632.00000000,104.9,-2.2
20001582.00000000,105.8,-2.2
19962804.00000000,105.9,-2.2
19999154.00000000,106,-2.2
19991432.00000000,106.1,-2.2
19918462.00000000,106.2,-2.2
21019332.00000000,110.1,-2.2
20788284.00000000,110.2,-2.2
20556702.00000000,110.3,-2.2
20243300.00000000,110.4,-2.2
19851640.00000000,110.5,-2.2
19487210.00000000,110.6,-2.2
19140780.00000000,110.7,-2.2
18932894.00000000,110.8,-2.2
18763140.00000000,110.9,-2.2
18505150.00000000,111,-2.2
18292494.00000000,111.1,-2.2
18377668.00000000,111.2,-2.2
18441762.00000000,111.3,-2.2
18362778.00000000,111.4,-2.2
18405394.00000000,111.5,-2.2
18620678.00000000,111.6,-2.2
18788502.00000000,111.7,-2.2
18881380.00000000,111.8,-2.2
18909018.00000000,111.9,-2.2
18872152.00000000,112,-2.2
18813880.00000000,112.1,-2.2
18742724.00000000,112.2,-2.2
18663706.00000000,112.3,-2.2
18592248.00000000,112.4,-2.2
18573188.00000000,112.5,-2.2
18530076.00000000,112.6,-2.2
18463768.00000000,112.7,-2.2
18393666.00000000,112.8,-2.2
18325290.00000000,112.9,-2.2
18277262.00000000,113,-2.2
18283422.00000000,113.1,-2.2
18274146.00000000,113.2,-2.2
18225206.00000000,113.3,-2.2
18242378.00000000,113.4,-2.2
18311384.00000000,113.5,-2.2
18407140.00000000,113.6,-2.2
18554124.00000000,113.7,-2.2
18691428.00000000,113.8,-2.2
18830382.00000000,113.9,-2.2
19074192.00000000,114,-2.2
19344888.00000000,114.1,-2.2
19639378.00000000,114.2,-2.2
19900930.00000000,114.3,-2.2
20145072.00000000,114.4,-2.2
20317980.00000000,114.5,-2.2
20340418.00000000,114.6,-2.2
20344472.00000000,114.7,-2.2
20208278.00000000,114.8,-2.2
19977524.00000000,114.9,-2.2
19795466.00000000,115,-2.2
19619442.00000000,115.1,-2.2
19443154.00000000,115.2,-2.2
19237976.00000000,115.3,-2.2
19199540.00000000,115.4,-2.2
19235650.00000000,115.5,-2.2
19299364.00000000,115.6,-2.2
19438100.00000000,115.7,-2.2
19587244.00000000,115.8,-2.2
19769818.00000000,115.9,-2.2
20062762.00000000,116,-2.2
20394316.00000000,116.1,-2.2
20725544.00000000,116.2,-2.2
21056324.00000000,116.3,-2.2
21383558.00000000,116.4,-2.2
21659522.00000000,116.5,-2.2
21881982.00000000,116.6,-2.2
19297194.00000000,119.2,-2.2
18892142.00000000,119.3,-2.2
18440636.00000000,119.4,-2.2
17953732.00000000,119.5,-2.2
18020158.00000000,119.6,-2.2
18315736.00000000,119.7,-2.2
18491854.00000000,119.8,-2.2
18734566.00000000,119.9,-2.2
19145600.00000000,120,-2.2
19602496.00000000,120.1,-2.2
19721740.00000000,120.2,-2.2
19790078.00000000,120.3,-2.2
19699314.00000000,120.4,-2.2
19357240.00000000,120.5,-2.2
19010710.00000000,120.6,-2.2
18686508.00000000,120.7,-2.2
18391428.00000000,120.8,-2.2
18107150.00000000,120.9,-2.2
17941708.00000000,121,-2.2
17882578.00000000,121.1,-2.2
17849172.00000000,121.2,-2.2
17847314.00000000,121.3,-2.2
17859058.00000000,121.4,-2.2
18037062.00000000,121.5,-2.2
18453150.00000000,121.6,-2.2
18705826.00000000,121.7,-2.2
20240756.00000000,125.9,-2.2
20340168.00000000,126,-2.2
16800540.00000000,132.3,-2.2
16698090.00000000,132.4,-2.2
16326178.00000000,132.7,-2.2
16164660.00000000,132.8,-2.2
16046506.00000000,132.9,-2.2
15923512.00000000,133,-2.2
15814772.00000000,133.1,-2.2
15546384.00000000,133.5,-2.2
15653844.00000000,133.8,-2.2
15215324.00000000,133.9,-2.2
14879356.00000000,134,-2.2
14934594.00000000,134.1,-2.2
16417004.00000000,136.5,-2.2
16288312.00000000,136.8,-2.2
16468144.00000000,136.9,-2.2
16712718.00000000,137,-2.2
16889008.00000000,137.1,-2.2
16993754.00000000,137.2,-2.2
17043918.00000000,137.3,-2.2
17065958.00000000,137.4,-2.2
17023820.00000000,137.5,-2.2
16959498.00000000,137.6,-2.2
16882446.00000000,137.7,-2.2
16944438.00000000,137.8,-2.2
16932998.00000000,137.9,-2.2
17067852.00000000,138,-2.2
17232774.00000000,138.1,-2.2
17439742.00000000,138.2,-2.2
17591968.00000000,138.3,-2.2
17622204.00000000,138.4,-2.2
17791044.00000000,138.5,-2.2
18055410.00000000,138.6,-2.2
18311514.00000000,138.7,-2.2
18558502.00000000,138.8,-2.2
18823404.00000000,138.9,-2.2
19086576.00000000,139,-2.2
19292300.00000000,139.1,-2.2
19447204.00000000,139.2,-2.2
19438944.00000000,139.3,-2.2
19337178.00000000,139.4,-2.2
19359788.00000000,139.5,-2.2
19952044.00000000,99.6,-2.3
19932468.00000000,99.7,-2.3
19897200.00000000,99.8,-2.3
20000532.00000000,100.9,-2.3
19872870.00000000,101,-2.3
19648908.00000000,101.1,-2.3
19416092.00000000,101.2,-2.3
19146426.00000000,101.3,-2.3
18838448.00000000,101.4,-2.3
18480602.00000000,101.5,-2.3
18151588.00000000,101.6,-2.3
17927316.00000000,101.7,-2.3
17751100.00000000,101.8,-2.3
17739522.00000000,101.9,-2.3
17766108.00000000,102,-2.3
17825236.00000000,102.1,-2.3
18071348.00000000,102.2,-2.3
18290816.00000000,102.3,-2.3
18541218.00000000,102.4,-2.3
18873736.00000000,102.5,-2.3
19227888.00000000,102.6,-2.3
19568410.00000000,102.7,-2.3
19896520.00000000,102.8,-2.3
20248862.00000000,102.9,-2.3
20580658.00000000,103,-2.3
20892490.00000000,103.1,-2.3
21152476.00000000,103.2,-2.3
21330864.00000000,103.3,-2.3
21528506.00000000,103.4,-2.3
21721898.00000000,103.5,-2.3
21799256.00000000,103.6,-2.3
21846882.00000000,103.7,-2.3
21855546.00000000,103.8,-2.3
21806992.00000000,103.9,-2.3
21774904.00000000,104,-2.3
21715990.00000000,104.1,-2.3
21609316.00000000,104.2,-2.3
21515184.00000000,104.3,-2.3
21406782.00000000,104.4,-2.3
21272590.00000000,104.5,-2.3
21134100.00000000,104.6,-2.3
21023066.00000000,104.7,-2.3
19797582.00000000,105.8,-2.3
19656300.00000000,105.9,-2.3
19621064.00000000,106,-2.3
19602174.00000000,106.1,-2.3
19542444.00000000,106.2,-2.3
20871758.00000000,110.2,-2.3
20656632.00000000,110.3,-2.3
20431288.00000000,110.4,-2.3
20111062.00000000,110.5,-2.3
19750604.00000000,110.6,-2.3
19540680.00000000,110.7,-2.3
19372670.00000000,110.8,-2.3
19213236.00000000,110.9,-2.3
19049152.00000000,111,-2.3
18864268.00000000,111.1,-2.3
18894798.00000000,111.2,-2.3
18785156.00000000,111.3,-2.3
18690686.00000000,111.4,-2.3
18630388.00000000,111.5,-2.3
18686796.00000000,111.6,-2.3
18828214.00000000,111.7,-2.3
18858394.00000000,111.8,-2.3
18832150.00000000,111.9,-2.3
18796228.00000000,112,-2.3
18751710.00000000,112.1,-2.3
18690970.00000000,112.2,-2.3
18626954.00000000,112.3,-2.3
18609920.00000000,112.4,-2.3
18611754.00000000,112.5,-2.3
18571326.00000000,112.6,-2.3
18521230.00000000,112.7,-2.3
18456832.00000000,112.8,-2.3
18413498.00000000,112.9,-2.3
18407508.00000000,113,-2.3
18414728.00000000,113.1,-2.3
18436118.00000000,113.2,-2.3
18427208.00000000,113.3,-2.3
18443302.00000000,113.4,-2.3
18537510.00000000,113.5,-2.3
18648070.00000000,113.6,-2.3
18794892.00000000,113.7,-2.3
18959086.00000000,113.8,-2.3
19112588.00000000,113.9,-2.3
19351116.00000000,114,-2.3
19657258.00000000,114.1,-2.3
19955466.00000000,114.2,-2.3
20228564.00000000,114.3,-2.3
20489426.00000000,114.4,-2.3
20660000.00000000,114.5,-2.3
20671320.00000000,114.6,-2.3
20655394.00000000,114.7,-2.3
20507354.00000000,114.8,-2.3
20233868.00000000,114.9,-2.3
20012954.00000000,115,-2.3
19821622.00000000,115.1,-2.3
19601396.00000000,115.2,-2.3
19362204.00000000,115.3,-2.3
19335730.00000000,115.4,-2.3
19350574.00000000,115.5,-2.3
19394114.00000000,115.6,-2.3
19539102.00000000,115.7,-2.3
19676076.00000000,115.8,-2.3
19849178.00000000,115.9,-2.3
20137378.00000000,116,-2.3
20440346.00000000,116.1,-2.3
20770798.00000000,116.2,-2.3
21097890.00000000,116.3,-2.3
21419590.00000000,116.4,-2.3
21696074.00000000,116.5,-2.3
19448370.00000000,119.2,-2.3
19044806.00000000,119.3,-2.3
18641414.00000000,119.4,-2.3
18222986.00000000,119.5,-2.3
18254864.00000000,119.6,-2.3
18409992.00000000,119.7,-2.3
18529512.00000000,119.8,-2.3
18703612.00000000,119.9,-2.3
18939650.00000000,120,-2.3
19303354.00000000,120.1,-2.3
19424140.00000000,120.2,-2.3
19397746.00000000,120.3,-2.3
19279884.00000000,120.4,-2.3
18949002.00000000,120.5,-2.3
18606570.00000000,120.6,-2.3
18284134.00000000,120.7,-2.3
17996638.00000000,120.8,-2.3
17717394.00000000,120.9,-2.3
17550182.00000000,121,-2.3
17454490.00000000,121.1,-2.3
17396244.00000000,121.2,-2.3
17415744.00000000,121.3,-2.3
17522320.00000000,121.4,-2.3
17692268.00000000,121.5,-2.3
18154320.00000000,121.6,-2.3
18622320.00000000,121.7,-2.3
18918922.00000000,121.8,-2.3
17443688.00000000,132.7,-2.3
15764058.00000000,133.9,-2.3
15155354.00000000,134,-2.3
14816846.00000000,134.1,-2.3
16834276.00000000,136.4,-2.3
16796108.00000000,136.5,-2.3
16629166.00000000,136.6,-2.3
16467228.00000000,136.7,-2.3
16346874.00000000,136.8,-2.3
16327786.00000000,136.9,-2.3
16530742.00000000,137,-2.3
16636508.00000000,137.1,-2.3
16643182.00000000,137.2,-2.3
16696582.00000000,137.3,-2.3
16790454.00000000,137.4,-2.3
16811396.00000000,137.5,-2.3
16778846.00000000,137.6,-2.3
16829686.00000000,137.7,-2.3
16945680.00000000,137.8,-2.3
16910214.00000000,137.9,-2.3
16889152.00000000,138,-2.3
16997670.00000000,138.1,-2.3
17135476.00000000,138.2,-2.3
17136308.00000000,138.3,-2.3
17144248.00000000,138.4,-2.3
17272348.00000000,138.5,-2.3
17447836.00000000,138.6,-2.3
17701962.00000000,138.7,-2.3
17965564.00000000,138.8,-2.3
18245178.00000000,138.9,-2.3
18522750.00000000,139,-2.3
18799000.00000000,139.1,-2.3
18977754.00000000,139.2,-2.3
18986254.00000000,139.3,-2.3
19009510.00000000,139.4,-2.3
19030336.00000000,139.5,-2.3
18976540.00000000,139.6,-2.3
19663404.00000000,101,-2.4
19454386.00000000,101.1,-2.4
19221646.00000000,101.2,-2.4
18951656.00000000,101.3,-2.4
18645354.00000000,101.4,-2.4
18337668.00000000,101.5,-2.4
18067802.00000000,101.6,-2.4
17878540.00000000,101.7,-2.4
17689360.00000000,101.8,-2.4
17690754.00000000,101.9,-2.4
17719416.00000000,102,-2.4
17719392.00000000,102.1,-2.4
17900476.00000000,102.2,-2.4
18116252.00000000,102.3,-2.4
18362466.00000000,102.4,-2.4
18699180.00000000,102.5,-2.4
19036562.00000000,102.6,-2.4
19363642.00000000,102.7,-2.4
19730656.00000000,102.8,-2.4
20082450.00000000,102.9,-2.4
20414666.00000000,103,-2.4
20733374.00000000,103.1,-2.4
21032564.00000000,103.2,-2.4
21335804.00000000,103.3,-2.4
21547490.00000000,103.4,-2.4
21733282.00000000,103.5,-2.4
21818250.00000000,103.6,-2.4
21879312.00000000,103.7,-2.4
21915820.00000000,103.8,-2.4
21898052.00000000,103.9,-2.4
21867626.00000000,104,-2.4
21806698.00000000,104.1,-2.4
21701914.00000000,104.2,-2.4
21598700.00000000,104.3,-2.4
21487308.00000000,104.4,-2.4
21347858.00000000,104.5,-2.4
21208398.00000000,104.6,-2.4
21123856.00000000,104.7,-2.4
20998076.00000000,104.8,-2.4
20883556.00000000,104.9,-2.4
20812304.00000000,105,-2.4
20786880.00000000,105.1,-2.4
20733332.00000000,105.2,-2.4
20663086.00000000,105.3,-2.4
20556788.00000000,105.4,-2.4
20431294.00000000,105.5,-2.4
20068176.00000000,105.6,-2.4
19435832.00000000,105.9,-2.4
19323178.00000000,106,-2.4
19307366.00000000,106.1,-2.4
19266046.00000000,106.2,-2.4
19197168.00000000,106.3,-2.4
20976440.00000000,110.2,-2.4
20753314.00000000,110.3,-2.4
20528148.00000000,110.4,-2.4
20312292.00000000,110.5,-2.4
20120390.00000000,110.6,-2.4
19950852.00000000,110.7,-2.4
19781514.00000000,110.8,-2.4
19623464.00000000,110.9,-2.4
19467048.00000000,111,-2.4
19335688.00000000,111.1,-2.4
19228272.00000000,111.2,-2.4
19118674.00000000,111.3,-2.4
19021824.00000000,111.4,-2.4
18962424.00000000,111.5,-2.4
18911158.00000000,111.6,-2.4
18877068.00000000,111.7,-2.4
18838450.00000000,111.8,-2.4
18811922.00000000,111.9,-2.4
18776308.00000000,112,-2.4
18734608.00000000,112.1,-2.4
18686472.00000000,112.2,-2.4
18649040.00000000,112.3,-2.4
18651504.00000000,112.4,-2.4
18648070.00000000,112.5,-2.4
18612912.00000000,112.6,-2.4
18571118.00000000,112.7,-2.4
18571374.00000000,112.8,-2.4
18586396.00000000,112.9,-2.4
18585112.00000000,113,-2.4
18592808.00000000,113.1,-2.4
18613722.00000000,113.2,-2.4
18641478.00000000,113.3,-2.4
18707730.00000000,113.4,-2.4
18814684.00000000,113.5,-2.4
18921756.00000000,113.6,-2.4
19072120.00000000,113.7,-2.4
19236990.00000000,113.8,-2.4
19392790.00000000,113.9,-2.4
19671090.00000000,114,-2.4
19977528.00000000,114.1,-2.4
20278444.00000000,114.2,-2.4
20548670.00000000,114.3,-2.4
20818064.00000000,114.4,-2.4
20987156.00000000,114.5,-2.4
20972268.00000000,114.6,-2.4
20956164.00000000,114.7,-2.4
20808614.00000000,114.8,-2.4
20529294.00000000,114.9,-2.4
20262298.00000000,115,-2.4
20030960.00000000,115.1,-2.4
19788868.00000000,115.2,-2.4
19567078.00000000,115.3,-2.4
19523220.00000000,115.4,-2.4
19530980.00000000,115.5,-2.4
19526812.00000000,115.6,-2.4
19605926.00000000,115.7,-2.4
19740828.00000000,115.8,-2.4
19921152.00000000,115.9,-2.4
20202026.00000000,116,-2.4
20487262.00000000,116.1,-2.4
20771606.00000000,116.2,-2.4
21095592.00000000,116.3,-2.4
21419772.00000000,116.4,-2.4
21693666.00000000,116.5,-2.4
19639862.00000000,119.2,-2.4
19236416.00000000,119.3,-2.4
18832878.00000000,119.4,-2.4
18444144.00000000,119.5,-2.4
18397316.00000000,119.6,-2.4
18509622.00000000,119.7,-2.4
18622138.00000000,119.8,-2.4
18803134.00000000,119.9,-2.4
18994450.00000000,120,-2.4
19170898.00000000,120.1,-2.4
19134936.00000000,120.2,-2.4
19101634.00000000,120.3,-2.4
18991240.00000000,120.4,-2.4
18652982.00000000,120.5,-2.4
18313818.00000000,120.6,-2.4
17937502.00000000,120.7,-2.4
17653624.00000000,120.8,-2.4
17374338.00000000,120.9,-2.4
17207144.00000000,121,-2.4
17107164.00000000,121.1,-2.4
17038568.00000000,121.2,-2.4
17193716.00000000,121.3,-2.4
17330600.00000000,121.4,-2.4
